ID;Nom;Statut;Etape;Pipeline;Montant HT;Probabilite %;Date cloture;Client;Email client;Responsable;Tags;Source;Date creation;Description
2415436;75-Algeco-Paris-Fondation de Rothschild-201909;won;Devis froid;Commercial;6838.80;30;;;;;;Client existant;2019-09-03;
2416985;93-Syctom-St Ouen-Panneaux-201909;won;Devis froid;Commercial;1288.20;30;;;;;;Client existant;2019-09-04;
2427290;82-Algeco-Montauban-Archean Technologie-201909;won;Devis froid;Commercial;3008.56;30;;;;;;Client existant;2019-09-05;
2428247;75-Chaumeil-Paris-Palissade Capucines-201909;lost;Devis froid;Commercial;14973.43;30;;;;;;Client existant;2019-09-06;
2428335;75-Ville-Paris-GroupeScolaire rue Miollis-201909;lost;Devis froid;Commercial;23520.50;30;;;;;;Appel entrant / Emailing / Marketing;2019-09-06;
2428446;59-YNCREA ex-Atelier 9.81-Lille-Palissade Palais Rameau-201909;lost;Budget;Commercial;80000.00;20;;;;;;Appel entrant / Emailing / Marketing;2019-09-06;
2433680;BE-Sennse-Bruxelles-QR code3x3m-201909;cancelled;Devis froid;Commercial;5110.50;30;;;;;;Client existant;2019-09-09;
2433755;91-Co propriété BM2-Gif sur Yvette-Deco Crinolines-201909;closed;Devis froid;Commercial;2156.80;30;;;;;;Appel entrant / Emailing / Marketing;2019-09-09;
2435283;FR-Pitch-IDF-Remplacement adhésif-201909;closed;Devis froid;Commercial;2480.00;30;;;;;;Client existant;2019-09-10;
2436173;33-Ellipse-Bordeaux-partenariat-201909;closed;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-09-10;
2441952;93-Algeco-Villepinte-Tas Promotion-201909;won;Devis froid;Commercial;1145.20;30;;;;;;Client existant;2019-09-13;
2442456;33-Cite du vin-Bordeaux-Exposition autoportee-201909;lost;Devis froid;Commercial;11131.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-09-13;
2447672;34-ComdaB-Saint jean de Vedas-Pelliculage-201909;lost;Devis froid;Commercial;3972.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-09-16;
2447714;74-SCI Mehari-Duingt-communication sur cloture hotel-201909;lost;Devis froid;Commercial;9540.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-09-16;
2449023;77-College Capucins-Melun-Palissade-201909;lost;Devis froid;Commercial;13930.80;30;;;;;;Appel entrant / Emailing / Marketing;2019-09-17;
2449576;75-Idenium-Paris-Tableau-201909;lost;Devis froid;Commercial;852.00;30;;;;;;Bouche à oreille / Prescription;2019-09-17;
2457140;94-Snerct-Bry-s/Marne-Filet-201909;lost;Devis froid;Commercial;2218.75;30;;;;;;Client existant;2019-09-18;
2460626;69-Algeco-Lyon Fete des Lumieres-201909;won;Devis froid;Commercial;4986.00;30;;;;;;Client existant;2019-09-19;
2462768;IDF-Legalcom-Panneaux sur plot beton-201909;lost;Budget;Commercial;5490.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-09-20;
2463088;49-Commune-Chalonnes-Candelize-201909;won;Devis froid;Commercial;2132.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-09-20;
2467038;74-GSB Legendre-Annecy-Palissade-201909;won;Devis froid;Commercial;16162.50;30;;;;;;Appel entrant / Emailing / Marketing;2019-09-23;
2467389;91-Pierreval-Villebon-4x3 Baltique-201909;won;Devis froid;Commercial;2260.00;30;;;;;;Client existant;2019-09-23;
2467414;57-Algeco-Le Ban-Saint-Martin-Stade Football-201909;won;Devis froid;Commercial;2830.96;30;;;;;;Client existant;2019-09-23;
2469236;75-Pradeau Morin-Paris-Palissade Vicaire Pérée-201909;lost;Devis froid;Commercial;46258.65;30;;;;;;Client existant;2019-09-24;
2470414;92-Theop-Rueil Malmaison-Fourniture Panneaux imprimés-201909;won;Devis froid;Commercial;12385.86;30;;;;;;Appel entrant / Emailing / Marketing;2019-09-24;
2474156;77-Soprema-Hotel Sequoia Lodge Disney FILET-201909;lost;Devis froid;Commercial;1392.50;30;;;;;;Appel entrant / Emailing / Marketing;2019-09-24;
2481556;75-TDS-Paris-Palissade Seiko-201909;lost;Devis froid;Commercial;53597.25;30;;;;;;Bouche à oreille / Prescription;2019-09-26;
2483727;92-Arbonis-Nanterre-palissade bois-201909;lost;Devis froid;Commercial;79908.40;30;;;;;;Appel entrant / Emailing / Marketing;2019-09-27;
2483765;64-ACBL Echafaudage-Pau-habillage echaf bache blanche-201909;won;Devis froid;Commercial;7250.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-09-27;
2494200;92-Quodam-Villeneuve La Garenne-3 projets concomitants-201909;won;Devis froid;Commercial;18250.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-10-01;
2495112;51-Batisec-Reims-Palissade-201910;closed;Devis froid;Commercial;100073.00;0;;;;;;Commercial / Partenaire;2019-10-02;
2499867;59-Algeco-Grande-Synthe-Musee siderurgie-201910;won;Devis froid;Commercial;1145.20;30;;;;;;Client existant;2019-10-02;
2500157;92-Ville-La Garenne-Colombes-Place des Vallées-201910;closed;Budget;Commercial;18200.00;20;;;;;;Client existant;2019-10-02;
2500221;92-Ville-La Garenne-Colombes-Complexe culturel-201910;closed;Budget;Commercial;53500.00;20;;;;;;Client existant;2019-10-02;
2500244;92-Ville-La Garenne-Colombes-Panneau 4x3-201910;closed;Budget;Commercial;4850.00;20;;;;;;Client existant;2019-10-02;
2500314;77-AgencityPromotion-Jossigny-Panneaux4x12m-201910;lost;Devis froid;Commercial;14412.00;0;;;;;;Bouche à oreille / Prescription;2019-10-02;
2502242;05-Ville-Gap-habillage facade-201910;lost;Devis froid;Commercial;27021.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-10-03;
2502541;01-Algeco-Viriat-bandeau-201910;lost;Devis froid;Commercial;3260.00;30;;;;;;Client existant;2019-10-03;
2507390;75-Luminance-Paris-Bache 3 Van Cleef-201910;won;Devis froid;Commercial;11405.00;30;;;;;;Client existant;2019-10-04;
2514200;33-SERPE-Merignac-Palissade-201910;lost;Devis froid;Commercial;128377.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-10-07;
2521838;95-Algeco-SaintOuenLaumone-Prototype Pickngo-201910;closed;Identifié;Commercial;0.00;0;;;;;;Client existant;2019-10-08;
2534730;77-SpieBatignolles-Chelles-GrandParis Gare ligne 16 lot3-201910;lost;Budget;Commercial;0.00;20;;;;;;Appel entrant / Emailing / Marketing;2019-10-10;
2535118;75-ISEG-Paris-Habillage toile blanche pour streetart-201910;lost;Devis froid;Commercial;16459.20;30;;;;;;Appel entrant / Emailing / Marketing;2019-10-10;
2535197;02-Omniloca-Soissons-Toile sur échafaudage-201910;won;Devis froid;Commercial;16789.60;30;;;;;;Appel entrant / Emailing / Marketing;2019-10-10;
2556133;75-OSPREY-Paris-Bâche Pagode Le Bateau Phare-201910;closed;Qualifié;Commercial;30000.00;10;;;;;;Bouche à oreille / Prescription;2019-10-15;
2556265;92-Ville-Montrouge-Vitrophanie boutique-201910;lost;Devis froid;Commercial;2630.95;30;;;;;;Appel entrant / Emailing / Marketing;2019-10-15;
2556650;92-Pitch-Rueil Malmaison-Palissade Référenciel-201910;won;Devis froid;Commercial;7204.50;30;;;;;;Client existant;2019-10-15;
2557088;75-Syndic-paris12-deco mur 5x10mH-201910;lost;Devis froid;Commercial;9080.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-10-15;
2587984;92-Pitch-Clichy-Palissade Prysm-201910;won;Devis froid;Commercial;4567.00;30;;;;;;Client existant;2019-10-16;
2595174;91-Ensta-Palaiseau-Palissade intérieure-201910;lost;Devis froid;Commercial;8636.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-10-18;
2596811;27-Villemain-Dreux-Bâche Eglise St Pierre-201910;lost;Devis froid;Commercial;14971.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-10-20;
2600944;17-Ville-Jonzac-Bache-201910;closed;Qualifié;Commercial;17566.75;10;;;;;;Appel entrant / Emailing / Marketing;2019-10-22;
2600971;02-MD Conseil-Lille-Palissade Canal-201910;closed;Devis froid;Commercial;3525.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-10-22;
2601520;39-Algeco-St Amour-Modules-201910;closed;Devis froid;Commercial;7190.56;30;;;;;;Client existant;2019-10-22;
2612820;06-Iceberg-Nice-habillage toile module-201910;won;Devis froid;Commercial;11090.97;30;;;;;;Appel entrant / Emailing / Marketing;2019-10-25;
2613384;14-Pierreval-Mondeville-Palissade-201910;won;Devis froid;Commercial;14005.10;30;;;;;;Client existant;2019-10-25;
2616978;92-Engie Cofely-Rueil Malmaison-Habillage Palissade-201910;won;Devis froid;Commercial;4135.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-10-28;
2623465;77-Pierreval-Coubert-Palissade Jean Jaures-201910;won;Devis froid;Commercial;2075.00;30;;;;;;Client existant;2019-10-30;
2623673;BE-Eiffage Valens-Bruxelles-Habillage Echaf Bourse-201910;lost;Budget;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-10-30;
2624546;93-Syctom-St Ouen-Serres Vitrophanie-201910;closed;Devis froid;Commercial;21593.76;30;;;;;;Client existant;2019-10-31;
2635789;14-Caron-Dives sur Mer-Hotel place de la république-201911;closed;Budget;Commercial;0.00;20;;;;;;Appel entrant / Emailing / Marketing;2019-11-05;
2646979;49-Commune-Chalonnes-Candelize Renouvellement Kakemono-201911;won;Devis froid;Commercial;400.00;30;;;;;;Client existant;2019-11-08;
2647635;75-Sade CGTH-Paris-Modulize Eau de Paris Ronsard-201911;lost;Budget;Commercial;45988.40;0;;;;;;Appel entrant / Emailing / Marketing;2019-11-08;
2653752;92-Eiffage Rail-Nanterre-Panneaux Eole-201911;lost;Devis froid;Commercial;1994.02;30;;;;;;Appel entrant / Emailing / Marketing;2019-11-12;
2655252;60-Algeco-Barbery-Deco-201911;won;Devis froid;Commercial;5027.20;30;;;;;;Client existant;2019-11-13;
2659385;94-Algeco-Mandres-les-Roses-College Simone Veil-201911;won;Devis froid;Commercial;7965.00;30;;;;;;Client existant;2019-11-14;
2664060;75-Pitch-Paris-Complément Palissade 36 rue Montparnasse-201911;won;Devis froid;Commercial;1528.13;30;;;;;;Client existant;2019-11-17;
2665465;13-Algeco-Fos-DecoGRTGAZ-201911;won;Devis froid;Commercial;1973.36;30;;;;;;Client existant;2019-11-18;
2665488;44-Algeco-Saint Nazaire-Sauveteurs en mer-201911;won;Devis froid;Commercial;3705.04;30;;;;;;Client existant;2019-11-18;
2667284;92-Petites Canailles-IDF-Totem-201911;lost;Devis froid;Commercial;4446.80;30;;;;;;Appel entrant / Emailing / Marketing;2019-11-18;
2669375;91-Mairie-Palaiseau-Palissade-201911;closed;Devis froid;Commercial;30675.50;30;;;;;;Appel entrant / Emailing / Marketing;2019-11-19;
2670095;95-Pierreval-Viarmes-Totem 4x3-201911;lost;Devis froid;Commercial;3050.00;30;;;;;;Client existant;2019-11-19;
2670097;77-Pierreval-Savigny-Totem 4x3-201911;lost;Devis froid;Commercial;3050.00;30;;;;;;Client existant;2019-11-19;
2670847;02-Algeco-Villers-Cotterets-bache centre monuments historiques-201911;closed;Devis froid;Commercial;32905.00;30;;;;;;Client existant;2019-11-20;
2673153;78-Algeco-St Rémy lès Chevreuse-GTT escalier-201911;lost;Devis froid;Commercial;7824.05;30;;;;;;Client existant;2019-11-20;
2673318;33-Agence 2 degrés-Villenave d'Ornon-palissade bois com urbaine-201911;lost;Devis froid;Commercial;33860.40;30;;;;;;Appel entrant / Emailing / Marketing;2019-11-20;
2673451;93-Groupe Optim-Tremblay en France-palissade interieure-201911;closed;Devis froid;Commercial;80215.27;30;;;;;;Appel entrant / Emailing / Marketing;2019-11-20;
2674066;94-Cobat-Gentilly-Habillage mur-201911;closed;Devis froid;Commercial;8114.50;0;;;;;;Appel entrant / Emailing / Marketing;2019-11-20;
2674221;93-GTA Lexus-Noisy Legrand-Habillage Tour-201911;won;Devis froid;Commercial;24370.57;30;;;;;;Client existant;2019-11-20;
2684812;75-Iceberg-Paris-Palissade St Florentin-201911;lost;Devis froid;Commercial;10237.00;30;;;;;;Client existant;2019-11-25;
2684830;94-Pierreval-Sucy-Habillage Palissade-201911;won;Devis froid;Commercial;3855.75;30;;;;;;Client existant;2019-11-25;
2687532;77-Phileog-Everly-panneaux chantier-201911;won;Devis froid;Commercial;7315.12;30;;;;;;Appel entrant / Emailing / Marketing;2019-11-26;
2691468;94-Ibiza-L’hay les Roses-250ml Palissade-201911;won;Devis froid;Commercial;19747.50;30;;;;;;Client existant;2019-11-27;
2696983;13-Agilis-Marseille-Ste Marthe palissade bois écoquartier-201911;won;Devis froid;Commercial;44080.60;30;;;;;;Appel entrant / Emailing / Marketing;2019-11-29;
2704550;95-Louise Cosmetics-Argenteuil-Cote Seine palissade-201912;closed;Qualifié;Commercial;0.00;10;;;;;;Appel entrant / Emailing / Marketing;2019-12-02;
2707415;33-Pierreval-Vayres-Palissade 10ml-201912;won;Devis froid;Commercial;2075.00;0;;;;;;Client existant;2019-12-03;
2713633;13-Agilis-Marseille-palissade St Louis-201912;lost;Devis froid;Commercial;72161.90;30;;;;;;Appel entrant / Emailing / Marketing;2019-12-05;
2718677;75-Algeco-Paris-Musée de la Marine-201912;lost;Devis froid;Commercial;60985.64;30;;;;;;Client existant;2019-12-09;
2722486;75-Esprimm-Paris-Palissade rue Couche-201912;won;Devis froid;Commercial;3900.00;30;;;;;;Client existant;2019-12-10;
2733881;33-Crealantique-Bordeaux-Exposition-201912;closed;Qualifié;Commercial;0.00;10;;;;;;Appel entrant / Emailing / Marketing;2019-12-16;
2738749;75-Luminance-Paris-Kakemono Rue de la Paix-201912;lost;Devis froid;Commercial;7097.00;30;;;;;;Client existant;2019-12-17;
2744390;92-Algeco-FR-GSE Habillage corporate adhé/escalier/enseigne-201912;closed;Budget;Commercial;4660.00;0;;;;;;Client existant;2019-12-19;
2745382;92-Pitch-Asnières-Panneaux Henri Barbusse-201912;won;Devis froid;Commercial;3566.03;30;;;;;;Client existant;2019-12-20;
2745549;31-Mairie-Labarthe sur Lèze-Totem-201912;closed;Devis froid;Commercial;7114.80;30;;;;;;Appel entrant / Emailing / Marketing;2019-12-20;
2756593;26-Algeco-Valence-Stade Pompidou poste medical-201912;won;Devis froid;Commercial;1731.04;30;;;;;;Client existant;2019-12-30;
2763571;95-Groupe Bollore-Roissy en France-habillage auvent-201912;lost;Devis froid;Commercial;27519.10;30;;;;;;Appel entrant / Emailing / Marketing;2019-12-31;
2766076;59-Algeco-Orchies-Vestiaire au cer orchies-202001;lost;Devis froid;Commercial;5803.60;30;;;;;;Client existant;2020-01-02;
2771093;75-Dumez-Paris8-Palissade chantier FSH-202001;lost;Devis froid;Commercial;32210.00;30;;;;;;Appel entrant / Emailing / Marketing;2020-01-03;
2778151;92-Algeco-La Défense-Vitrophanie Bureau achat +reunion-202001;won;Devis froid;Commercial;767.25;30;;;;;;Client existant;2020-01-06;
2778705;75-SGIV-Paris-Palissade Moncler-202001;lost;Devis froid;Commercial;30490.00;30;;;;;;Appel entrant / Emailing / Marketing;2020-01-06;
2779949;93-GTA Lexus-Villiers s/ Marne-Renouvellement Habillage Tour-202001;won;Devis froid;Commercial;7695.60;30;;;;;;Client existant;2020-01-06;
2782564;92-Algeco-FR-Enseigne GSE kitchenette-202001;closed;Budget;Commercial;3888.56;0;;;;;;Client existant;2020-01-07;
2797277;31-Algeco-Villefranche de lauragais-Bureau CDC-202001;lost;Devis froid;Commercial;17183.30;30;;;;;;Client existant;2020-01-09;
2800236;06-Ecole st Philippe Neri-Juan les Pins-Algeco Deco école-202001;lost;Devis froid;Commercial;1608.40;30;;;;;;Client existant;2020-01-10;
2800376;FR-OTV Veolia-Marché Comm Chantier-202001;lost;Budget;Commercial;1179.14;0;;;;;;Appel entrant / Emailing / Marketing;2020-01-10;
2800514;92-Pitch-La Garenne Colombes-L'entract repiquage-202001;won;Devis froid;Commercial;1192.00;30;;;;;;Client existant;2020-01-10;
2803611;94-AquaRay-Ivry sur Seine-Realisation Habillage facade-202001;lost;Devis froid;Commercial;46407.77;30;;;;;;Client existant;2020-01-13;
2805378;92-Iceberg-Clichy/Levallois-Bâches Swell-202001;closed;Qualifié;Commercial;0.00;10;;;;;;Client existant;2020-01-13;
2808424;FR-Algeco-MAJ catalogue 2020;closed;Devis froid;Commercial;8910.00;0;;;;;;Client existant;2020-01-14;
2809437;74-GSB Legendre-Annecy-Palissade-202001;won;Devis froid;Commercial;16480.50;30;;;;;;Client existant;2020-01-14;
2811023;13-Algeco-Saint Paul les Durance-Signaletique BaseVie ONET-202001;closed;Budget;Commercial;6233.50;0;;;;;;Client existant;2020-01-15;
2819912;67-Eurométropole-Strasbourg-Habillage cloture toile-202001;lost;Devis froid;Commercial;12031.50;30;;;;;;Appel entrant / Emailing / Marketing;2020-01-17;
2819940;13-Espacs-Marseille-habillage palissade Ste Marthe-202001;lost;Budget;Commercial;32710.50;0;;;;;;Appel entrant / Emailing / Marketing;2020-01-17;
2820084;92-L&P-Issy-Palissade 12 rue Danton-202001;won;Devis froid;Commercial;3271.96;30;;;;;;Appel entrant / Emailing / Marketing;2020-01-17;
2831412;21-Rinck-Saulon-la-Rue-Signaletique Chateau de Saulon-202001;lost;Devis froid;Commercial;7335.00;30;;;;;;Appel entrant / Emailing / Marketing;2020-01-21;
2836925;MKT-communication Celize-2020;closed;Devis froid;Commercial;0.00;30;;;;;;Aucune;2020-01-22;
2851770;84-Klostab-Vaucluse-Palissade autoroute Vinci-202001;lost;Devis froid;Commercial;20060.00;30;;;;;;Bouche à oreille / Prescription;2020-01-23;
2854433;92-L&P-Issy-Palissade 40 bd Rodin-202001;lost;Devis froid;Commercial;9053.05;30;;;;;;Client existant;2020-01-23;
2856939;75-Luminance-Paris-Palissade 53 rue Chateaudun-202001;won;Devis froid;Commercial;5908.83;30;;;;;;Client existant;2020-01-24;
2857763;83-Elle assure-Fréjus-Graphisme + Adhésif-202001;won;Devis froid;Commercial;300.09;30;;;;;;Bouche à oreille / Prescription;2020-01-24;
2862117;94-ONF-Maison Alfort-Palissade50ml-202001;lost;Budget;Commercial;12430.50;20;;;;;;Appel entrant / Emailing / Marketing;2020-01-27;
2868193;44-Algeco-Reze-Leclerc-202001;lost;Devis froid;Commercial;1731.04;30;;;;;;Client existant;2020-01-28;
2868254;78-Marie-Rambouillet-Habillage palissade-202001;won;Devis froid;Commercial;9472.50;30;;;;;;Appel entrant / Emailing / Marketing;2020-01-28;
2868278;78-Algeco-Louveciennes-SSR KORIAN Val-de-Seine-202001;won;Devis froid;Commercial;22302.00;30;;;;;;Client existant;2020-01-28;
2872658;84-Algeco-Avignon-GSE habillage corporate-2022001;closed;Qualifié;Commercial;67200.80;10;;;;;;Client existant;2020-01-29;
2876818;75-Watt-db-Paris10-Palissade 47 rue Enghien-202001;closed;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2020-01-30;
2877328;31-Algeco-Colomiers-Arcelor Metal-202001;won;Devis froid;Commercial;2093.36;30;;;;;;Client existant;2020-01-30;
2882181;93-Theop-La Courneuve-Palissade Mercury-202001;lost;Devis froid;Commercial;18140.76;30;;;;;;Client existant;2020-01-31;
2882924;77-Kompan-Dammarie-Les-Lys-Toile sur entrepot-202001;won;Devis froid;Commercial;4766.40;30;;;;;;Bouche à oreille / Prescription;2020-01-31;
2887622;92-Sage Engineering-Levallois Perret-Pelliculage entrée-202002;won;Devis froid;Commercial;1267.00;30;;;;;;Bouche à oreille / Prescription;2020-02-03;
2892516;91-CA Grand Paris Sud-Evry-Courcouronnes-Totem-202002;lost;Devis froid;Commercial;10805.00;30;;;;;;Appel entrant / Emailing / Marketing;2020-02-04;
2894410;75-Iceberg-Paris-Palissade Pergolèse-202002;lost;Devis froid;Commercial;10034.63;30;;;;;;Client existant;2020-02-05;
2902716;75-SAM MAU-Paris-Palissade 1 Printemps-202002;closed;Devis froid;Commercial;8872.16;30;;;;;;Appel entrant / Emailing / Marketing;2020-02-07;
2902780;75-SAM MAU-Paris-Palissade 2 Printemps-202002;closed;Devis froid;Commercial;6479.73;30;;;;;;Appel entrant / Emailing / Marketing;2020-02-07;
2902895;92-Quodam-Villeneuve La Garenne-Redesign Panneaux-202002;closed;Devis froid;Commercial;720.00;30;;;;;;Client existant;2020-02-07;
2903163;MA-Comar Gest-Marrakech-Graphisme Palissade-202001;closed;Qualifié;Commercial;0.00;10;;;;;;Appel entrant / Emailing / Marketing;2020-02-07;
2910404;92-Orfeo-La Defense-Palissade Végétale-202002;lost;Devis froid;Commercial;21000.00;30;;;;;;Bouche à oreille / Prescription;2020-02-11;
2911800;75-Luminance-Paris-Habillage fenetre et palissade Van Cleef/***FENETRES***-202002;won;Devis froid;Commercial;7553.29;30;;;;;;Client existant;2020-02-11;
2912400;REC-92-Pitch-Clichy-Palissade Prysm-202002;won;SAV;Commercial;0.00;0;;;;;;Client existant;2020-02-11;
